"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"bbac","EP01_00040","K16011","algA, xanB, rfbA, wbpW, pslB","mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase","0.1422","0.0517","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00080","K02879","RP-L17, MRPL17, rplQ","large subunit ribosomal protein L17","0.4726","0.5803","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00085","K03040","rpoA","DNA-directed RNA polymerase subunit alpha","0.9384","0.8488","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00090","K02986","RP-S4, rpsD","small subunit ribosomal protein S4","0.7119","0.6883","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00095","K02948","RP-S11, MRPS11, rpsK","small subunit ribosomal protein S11","0.7119","0.6883","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00100","K02952","RP-S13, rpsM","small subunit ribosomal protein S13","0.6103","0.6427","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00105","K00939","adk, AK","adenylate kinase","0.8789","0.7609","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00110","K03076","secY","preprotein translocase subunit SecY","0.6601","0.6114","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00115","K02876","RP-L15, MRPL15, rplO","large subunit ribosomal protein L15","0.5625","0.6211","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00120","K02907","RP-L30, MRPL30, rpmD","large subunit ribosomal protein L30","0.3727","0.4868","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00125","K02988","RP-S5, MRPS5, rpsE","small subunit ribosomal protein S5","0.7119","0.6883","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00130","K02881","RP-L18, MRPL18, rplR","large subunit ribosomal protein L18","0.5625","0.6211","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00135","K02933","RP-L6, MRPL6, rplF","large subunit ribosomal protein L6","0.7656","0.7124","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00140","K02994","RP-S8, rpsH","small subunit ribosomal protein S8","0.6293","0.6378","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00145","K02954","RP-S14, MRPS14, rpsN","small subunit ribosomal protein S14","0.5625","0.6211","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00150","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","0.7119","0.6883","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00155","K02874","RP-L14, MRPL14, rplN","large subunit ribosomal protein L14","0.5166","0.6003","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00160","K02961","RP-S17, MRPS17, rpsQ","small subunit ribosomal protein S17","0.4873","0.5756","Bdellovibrio bacteriovorus 109J"
"bbac","EP01_00165","K02904","RP-L29, rpmC","large subunit ribosomal protein L29","0.4873","0.5756","Bdellovibrio bacteriovorus 109J"
