"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"din","Selin_0001","K02313","dnaA","chromosomal replication initiator protein","0.5800","0.2130","Desulfurispirillum indicum"
"din","Selin_0002","K02338","DPO3B, dnaN","DNA polymerase III subunit beta","0.8789","0.9703","Desulfurispirillum indicum"
"din","Selin_0003","K03629","recF","DNA replication and repair protein RecF","0.0047","0.0420","Desulfurispirillum indicum"
"din","Selin_0011","K18974","sul1","dihydropteroate synthase type 1","0.5851","0.3686","Desulfurispirillum indicum"
"din","Selin_0017","K03101","lspA","signal peptidase II","0.2338","0.2223","Desulfurispirillum indicum"
"din","Selin_0019","K01649","leuA, IMS","2-isopropylmalate synthase","0.0107","0.0293","Desulfurispirillum indicum"
"din","Selin_0024","K02044","phnD","phosphonate transport system substrate-binding protein","0.0024","0.0083","Desulfurispirillum indicum"
"din","Selin_0034","K07798","cusB, silB","membrane fusion protein, Cu(I)/Ag(I) efflux system","0.0000 ","0.0011","Desulfurispirillum indicum"
"din","Selin_0035","K07787","cusA, silA","Cu(I)/Ag(I) efflux system membrane protein CusA/SilA","0.0000 ","0.0007","Desulfurispirillum indicum"
"din","Selin_0036","K07810","cusF","Cu(I)/Ag(I) efflux system periplasmic protein CusF","0.0000 ","0.0022","Desulfurispirillum indicum"
"din","Selin_0048","K00215","dapB","4-hydroxy-tetrahydrodipicolinate reductase","0.5376","0.5651","Desulfurispirillum indicum"
"din","Selin_0049","K01714","dapA","4-hydroxy-tetrahydrodipicolinate synthase","0.4899","0.3442","Desulfurispirillum indicum"
"din","Selin_0050","K01778","dapF","diaminopimelate epimerase","0.3297","0.2269","Desulfurispirillum indicum"
"din","Selin_0051","K01586","lysA","diaminopimelate decarboxylase","0.0710","0.1073","Desulfurispirillum indicum"
"din","Selin_0052","K00772","mtaP, MTAP","5-methylthioadenosine phosphorylase","0.0000 ","0.0207","Desulfurispirillum indicum"
"din","Selin_0053","K01915","glnA, GLUL","glutamine synthetase","0.4736","0.4162","Desulfurispirillum indicum"
"din","Selin_0054","K04751","glnB","nitrogen regulatory protein P-II 1","0.0152","0.0102","Desulfurispirillum indicum"
"din","Selin_0055","K02456","gspG","general secretion pathway protein G","0.0000 ","0.0007","Desulfurispirillum indicum"
"din","Selin_0056","K02457","gspH","general secretion pathway protein H","0.0029","0.0007","Desulfurispirillum indicum"
"din","Selin_0057","K02458","gspI","general secretion pathway protein I","0.0000 ","0.0007","Desulfurispirillum indicum"
"din","Selin_0058","K02459","gspJ","general secretion pathway protein J","0.0000 ","0.0007","Desulfurispirillum indicum"
"din","Selin_0059","K02460","gspK","general secretion pathway protein K","0.0000 ","0.0005","Desulfurispirillum indicum"
"din","Selin_0060","K02461","gspL","general secretion pathway protein L","0.0024","0.0036","Desulfurispirillum indicum"
"din","Selin_0061","K02462","gspM","general secretion pathway protein M","0.0000 ","0.0005","Desulfurispirillum indicum"
"din","Selin_0076","K03553","recA","recombination protein RecA","0.0156","0.0636","Desulfurispirillum indicum"
"din","Selin_0077","K02939","RP-L9, MRPL9, rplI","large subunit ribosomal protein L9","0.0090","0.3152","Desulfurispirillum indicum"
"din","Selin_0078","K02314","dnaB","replicative DNA helicase","0.6807","0.7836","Desulfurispirillum indicum"
