"Org","Gene_Locus","KO_Nbr","Gene_Name","Gene_Function","E_Score","P_Score","Organism"
"ott","OTT_0002","K03199","virB4, lvhB4","type IV secretion system protein VirB4","0.0000 ","0.0001","Orientia tsutsugamushi Ikeda"
"ott","OTT_0003","K00134","GAPDH, gapA","glyceraldehyde 3-phosphate dehydrogenase","0.5166","0.5281","Orientia tsutsugamushi Ikeda"
"ott","OTT_0004","K00927","PGK, pgk","phosphoglycerate kinase","0.3906","0.5214","Orientia tsutsugamushi Ikeda"
"ott","OTT_0006","K01881","PARS, proS","prolyl-tRNA synthetase","0.6601","0.5571","Orientia tsutsugamushi Ikeda"
"ott","OTT_0009","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","0.1110","0.1479","Orientia tsutsugamushi Ikeda"
"ott","OTT_0016","K02911","RP-L32, MRPL32, rpmF","large subunit ribosomal protein L32","0.2338","0.4521","Orientia tsutsugamushi Ikeda"
"ott","OTT_0017","K02258","COX11","cytochrome c oxidase assembly protein subunit 11","0.0000 ","0.0160","Orientia tsutsugamushi Ikeda"
"ott","OTT_0019","K00215","dapB","4-hydroxy-tetrahydrodipicolinate reductase","0.5376","0.5651","Orientia tsutsugamushi Ikeda"
"ott","OTT_0023","K00970","pcnB","poly(A) polymerase","0.0234","0.1016","Orientia tsutsugamushi Ikeda"
"ott","OTT_0024","K09815","znuA","zinc transport system substrate-binding protein","0.0064","0.0067","Orientia tsutsugamushi Ikeda"
"ott","OTT_0029","K11749","rseP","regulator of sigma E protease","0.0563","0.0923","Orientia tsutsugamushi Ikeda"
"ott","OTT_0032","K02919","RP-L36, MRPL36, rpmJ","large subunit ribosomal protein L36","0.1815","0.4208","Orientia tsutsugamushi Ikeda"
"ott","OTT_0044","K01808","rpiB","ribose 5-phosphate isomerase B","0.5995","0.5491","Orientia tsutsugamushi Ikeda"
"ott","OTT_0072","K02372","fabZ","3-hydroxyacyl-[acyl-carrier-protein] dehydratase","0.5987","0.6766","Orientia tsutsugamushi Ikeda"
"ott","OTT_0076","K12340","tolC","outer membrane protein","0.0000 ","3.47E-","Orientia tsutsugamushi Ikeda"
